"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"348",9936,"MASSENA MEMORIAL HOSPITAL",330223,"NY","PN",241,NA,1.0906,17.3578,15.9165,47,"07/01/2014","06/30/2017","1 HOSPITAL DRIVE","MASSENA",13662,"ST. LAWRENCE",3157641711,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average",NA,"Results are not available for this reporting period.","Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","MASSENA","Point",-74.907828,44.936344,"1 HOSPITAL DRIVE",13662,"NY",NA,NA,NA,NA,NA,NA,NA
"349",9991,"RIVERVIEW HEALTH",150059,"IN","AMI",NA,"5 - Results are not available for this reporting period.",0.9728,14.2279,14.6255,NA,"07/01/2014","06/30/2017","395 WESTFIELD RD","NOBLESVILLE",46060,"HAMILTON",3177730760,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","NOBLESVILLE","Point",-86.024081,40.047026,"395 WESTFIELD RD",46060,"IN",NA,NA,NA,NA,NA,NA,NA
"350",9993,"RIVERVIEW HEALTH",150059,"IN","COPD",222,NA,0.9734,18.9284,19.4448,40,"07/01/2014","06/30/2017","395 WESTFIELD RD","NOBLESVILLE",46060,"HAMILTON",3177730760,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","NOBLESVILLE","Point",-86.024081,40.047026,"395 WESTFIELD RD",46060,"IN",NA,NA,NA,NA,NA,NA,NA
"351",9994,"RIVERVIEW HEALTH",150059,"IN","HF",176,NA,0.9496,20.0429,21.1063,32,"07/01/2014","06/30/2017","395 WESTFIELD RD","NOBLESVILLE",46060,"HAMILTON",3177730760,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","NOBLESVILLE","Point",-86.024081,40.047026,"395 WESTFIELD RD",46060,"IN",NA,NA,NA,NA,NA,NA,NA
"352",9995,"RIVERVIEW HEALTH",150059,"IN","HIP_KNEE",411,NA,0.925,3.797,4.1048,14,"07/01/2014","06/30/2017","395 WESTFIELD RD","NOBLESVILLE",46060,"HAMILTON",3177730760,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","NOBLESVILLE","Point",-86.024081,40.047026,"395 WESTFIELD RD",46060,"IN",NA,NA,NA,NA,NA,NA,NA
"353",9996,"RIVERVIEW HEALTH",150059,"IN","PN",323,NA,0.9094,14.4172,15.854,41,"07/01/2014","06/30/2017","395 WESTFIELD RD","NOBLESVILLE",46060,"HAMILTON",3177730760,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","NOBLESVILLE","Point",-86.024081,40.047026,"395 WESTFIELD RD",46060,"IN",NA,NA,NA,NA,NA,NA,NA
"354",10120,"LAC+USC MEDICAL CENTER",50373,"CA","COPD",37,NA,1.0584,20.7541,19.6093,12,"07/01/2014","06/30/2017","1200 N STATE ST, ROOM C2K100","LOS ANGELES",90033,"LOS ANGELES",3232262800,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average",NA,"LOS ANGELES","Point",-118.210308,34.059872,"1200 N STATE ST, ROOM C2K100",90033,"CA",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"355",10121,"LAC+USC MEDICAL CENTER",50373,"CA","HF",74,NA,0.9845,21.6542,21.9957,15,"07/01/2014","06/30/2017","1200 N STATE ST, ROOM C2K100","LOS ANGELES",90033,"LOS ANGELES",3232262800,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average",NA,"LOS ANGELES","Point",-118.210308,34.059872,"1200 N STATE ST, ROOM C2K100",90033,"CA",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"356",10123,"LAC+USC MEDICAL CENTER",50373,"CA","PN",NA,"5 - Results are not available for this reporting period.",1.0072,16.2219,16.1061,NA,"07/01/2014","06/30/2017","1200 N STATE ST, ROOM C2K100","LOS ANGELES",90033,"LOS ANGELES",3232262800,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average",NA,"LOS ANGELES","Point",-118.210308,34.059872,"1200 N STATE ST, ROOM C2K100",90033,"CA",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"357",10592,"KINGS COUNTY HOSPITAL CENTER",330202,"NY","AMI",55,NA,1.0455,18.3832,17.5831,13,"07/01/2014","06/30/2017","451 CLARKSON AVENUE","BROOKLYN",11203,"KINGS",7182453901,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average",NA,"BROOKLYN","Point",-73.944039,40.655773,"451 CLARKSON AVENUE",11203,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"358",10594,"KINGS COUNTY HOSPITAL CENTER",330202,"NY","COPD",58,NA,1.0194,16.591,16.2752,11,"07/01/2014","06/30/2017","451 CLARKSON AVENUE","BROOKLYN",11203,"KINGS",7182453901,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average",NA,"BROOKLYN","Point",-73.944039,40.655773,"451 CLARKSON AVENUE",11203,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"359",10595,"KINGS COUNTY HOSPITAL CENTER",330202,"NY","HF",146,NA,1.2382,22.895,18.4913,47,"07/01/2014","06/30/2017","451 CLARKSON AVENUE","BROOKLYN",11203,"KINGS",7182453901,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average",NA,"BROOKLYN","Point",-73.944039,40.655773,"451 CLARKSON AVENUE",11203,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"360",10597,"KINGS COUNTY HOSPITAL CENTER",330202,"NY","PN",85,NA,1.0159,14.2181,13.9956,13,"07/01/2014","06/30/2017","451 CLARKSON AVENUE","BROOKLYN",11203,"KINGS",7182453901,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average",NA,"BROOKLYN","Point",-73.944039,40.655773,"451 CLARKSON AVENUE",11203,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"361",10631,"MAGNOLIA HOSPITAL",40067,"AR","COPD",124,NA,1.033,18.2227,17.6406,25,"07/01/2014","06/30/2017","101 HOSPITAL DRIVE","MAGNOLIA",71754,"COLUMBIA",8702353000,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average",NA,"Results are not available for this reporting period.","Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","MAGNOLIA","Point",-93.240071,33.275123,"101 HOSPITAL DRIVE",71754,"AR",NA,NA,NA,NA,NA,NA,NA
"362",10632,"MAGNOLIA HOSPITAL",40067,"AR","HF",126,NA,1.0167,19.0264,18.7131,25,"07/01/2014","06/30/2017","101 HOSPITAL DRIVE","MAGNOLIA",71754,"COLUMBIA",8702353000,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average",NA,"Results are not available for this reporting period.","Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","MAGNOLIA","Point",-93.240071,33.275123,"101 HOSPITAL DRIVE",71754,"AR",NA,NA,NA,NA,NA,NA,NA
"363",10634,"MAGNOLIA HOSPITAL",40067,"AR","PN",166,NA,1.0699,15.6987,14.6731,30,"07/01/2014","06/30/2017","101 HOSPITAL DRIVE","MAGNOLIA",71754,"COLUMBIA",8702353000,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average",NA,"Results are not available for this reporting period.","Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","MAGNOLIA","Point",-93.240071,33.275123,"101 HOSPITAL DRIVE",71754,"AR",NA,NA,NA,NA,NA,NA,NA
"364",10749,"WOODHULL MEDICAL AND MENTAL HEALTH CENTER",330396,"NY","COPD",53,NA,1.0536,19.0602,18.09,14,"07/01/2014","06/30/2017","760 BROADWAY","BROOKLYN",11206,"KINGS",7189638100,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average",NA,"BROOKLYN","Point",-73.941557,40.700512,"760 BROADWAY",11206,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"365",10750,"WOODHULL MEDICAL AND MENTAL HEALTH CENTER",330396,"NY","HF",80,NA,1.1584,24.2269,20.9132,29,"07/01/2014","06/30/2017","760 BROADWAY","BROOKLYN",11206,"KINGS",7189638100,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average",NA,"BROOKLYN","Point",-73.941557,40.700512,"760 BROADWAY",11206,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"366",10752,"WOODHULL MEDICAL AND MENTAL HEALTH CENTER",330396,"NY","PN",59,NA,1.0943,16.3229,14.9166,15,"07/01/2014","06/30/2017","760 BROADWAY","BROOKLYN",11206,"KINGS",7189638100,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average",NA,"BROOKLYN","Point",-73.941557,40.700512,"760 BROADWAY",11206,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"367",10875,"CLAIBORNE MEDICAL CENTER",440057,"TN","COPD",87,NA,1.1221,23.1138,20.5984,29,"07/01/2014","06/30/2017","1850 OLD KNOXVILLE HIGHWAY","TAZEWELL",37879,"CLAIBORNE",4236264211,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average",NA,"Results are not available for this reporting period.","Below the national average","Same as the national average","Below the national average","Same as the national average","Same as the national average","TAZEWELL","Point",-83.571972,36.453341,"1850 OLD KNOXVILLE HIGHWAY",37879,"TN",NA,NA,NA,NA,NA,NA,NA
"368",10876,"CLAIBORNE MEDICAL CENTER",440057,"TN","HF",68,NA,1.0554,22.823,21.6242,19,"07/01/2014","06/30/2017","1850 OLD KNOXVILLE HIGHWAY","TAZEWELL",37879,"CLAIBORNE",4236264211,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average",NA,"Results are not available for this reporting period.","Below the national average","Same as the national average","Below the national average","Same as the national average","Same as the national average","TAZEWELL","Point",-83.571972,36.453341,"1850 OLD KNOXVILLE HIGHWAY",37879,"TN",NA,NA,NA,NA,NA,NA,NA
"369",10878,"CLAIBORNE MEDICAL CENTER",440057,"TN","PN",155,NA,1.0045,17.8866,17.8059,28,"07/01/2014","06/30/2017","1850 OLD KNOXVILLE HIGHWAY","TAZEWELL",37879,"CLAIBORNE",4236264211,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average",NA,"Results are not available for this reporting period.","Below the national average","Same as the national average","Below the national average","Same as the national average","Same as the national average","TAZEWELL","Point",-83.571972,36.453341,"1850 OLD KNOXVILLE HIGHWAY",37879,"TN",NA,NA,NA,NA,NA,NA,NA
"370",11113,"SOUTHWEST MS REGIONAL MEDICAL CENTER",250097,"MS","AMI",196,NA,1.0544,14.6963,13.9384,32,"07/01/2014","06/30/2017","215 MARION AV BOX 1307","MCCOMB",39649,"PIKE",6012495500,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","MCCOMB",NA,NA,NA,"215 MARION AV BOX 1307",39649,"MS",NA,NA,NA,NA,NA,NA,NA
"371",11114,"SOUTHWEST MS REGIONAL MEDICAL CENTER",250097,"MS","CABG",NA,"5 - Results are not available for this reporting period.",1.0147,11.3546,11.1897,NA,"07/01/2014","06/30/2017","215 MARION AV BOX 1307","MCCOMB",39649,"PIKE",6012495500,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","MCCOMB",NA,NA,NA,"215 MARION AV BOX 1307",39649,"MS",NA,NA,NA,NA,NA,NA,NA
"372",11115,"SOUTHWEST MS REGIONAL MEDICAL CENTER",250097,"MS","COPD",278,NA,1.0152,18.6615,18.3814,53,"07/01/2014","06/30/2017","215 MARION AV BOX 1307","MCCOMB",39649,"PIKE",6012495500,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","MCCOMB",NA,NA,NA,"215 MARION AV BOX 1307",39649,"MS",NA,NA,NA,NA,NA,NA,NA
"373",11116,"SOUTHWEST MS REGIONAL MEDICAL CENTER",250097,"MS","HF",312,NA,1.0623,21.5219,20.2595,71,"07/01/2014","06/30/2017","215 MARION AV BOX 1307","MCCOMB",39649,"PIKE",6012495500,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","MCCOMB",NA,NA,NA,"215 MARION AV BOX 1307",39649,"MS",NA,NA,NA,NA,NA,NA,NA
"374",11117,"SOUTHWEST MS REGIONAL MEDICAL CENTER",250097,"MS","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9527,4.0757,4.2781,NA,"07/01/2014","06/30/2017","215 MARION AV BOX 1307","MCCOMB",39649,"PIKE",6012495500,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","MCCOMB",NA,NA,NA,"215 MARION AV BOX 1307",39649,"MS",NA,NA,NA,NA,NA,NA,NA
"375",11118,"SOUTHWEST MS REGIONAL MEDICAL CENTER",250097,"MS","PN",452,NA,1.0771,17.8143,16.5386,85,"07/01/2014","06/30/2017","215 MARION AV BOX 1307","MCCOMB",39649,"PIKE",6012495500,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","MCCOMB",NA,NA,NA,"215 MARION AV BOX 1307",39649,"MS",NA,NA,NA,NA,NA,NA,NA
"376",11330,"LAMB HEALTHCARE CENTER",450698,"TX","PN",NA,"5 - Results are not available for this reporting period.",0.9531,15.0047,15.7431,NA,"07/01/2014","06/30/2017","1500 S SUNSET","LITTLEFIELD",79339,"LAMB",8063856411,"Acute Care Hospitals",TRUE,NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA,"Same as the national average","Above the national average",NA,"LITTLEFIELD","Point",-102.345439,33.911625,"1500 S SUNSET",79339,"TX","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.","Results are not available for this reporting period.","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"377",11465,"SAN MATEO MEDICAL CENTER",50113,"CA","HF",NA,"5 - Results are not available for this reporting period.",1.0161,19.2513,18.9454,NA,"07/01/2014","06/30/2017","222 W 39TH AVE","SAN MATEO",94403,"SAN MATEO",6505732222,"Acute Care Hospitals",TRUE,NA,3,NA,"Same as the national average",NA,"Same as the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","SAN MATEO","Point",-122.299406,37.530116,"222 W 39TH AVE",94403,"CA",NA,"Results are not available for this reporting period.",NA,NA,NA,NA,NA
"378",11467,"SAN MATEO MEDICAL CENTER",50113,"CA","PN",NA,"5 - Results are not available for this reporting period.",1.0292,13.2463,12.8702,NA,"07/01/2014","06/30/2017","222 W 39TH AVE","SAN MATEO",94403,"SAN MATEO",6505732222,"Acute Care Hospitals",TRUE,NA,3,NA,"Same as the national average",NA,"Same as the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","SAN MATEO","Point",-122.299406,37.530116,"222 W 39TH AVE",94403,"CA",NA,"Results are not available for this reporting period.",NA,NA,NA,NA,NA
"379",11581,"CAMBRIDGE HEALTH ALLIANCE",220011,"MA","AMI",78,NA,1.0505,18.986,18.0733,18,"07/01/2014","06/30/2017","1493 CAMBRIDGE STREET","CAMBRIDGE",2138,"MIDDLESEX",6176652300,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","CAMBRIDGE","Point",-71.104455,42.374186,"1493 CAMBRIDGE STREET",2138,"MA",NA,NA,NA,NA,NA,NA,NA
"380",11583,"CAMBRIDGE HEALTH ALLIANCE",220011,"MA","COPD",286,NA,1.0533,21.3226,20.2442,65,"07/01/2014","06/30/2017","1493 CAMBRIDGE STREET","CAMBRIDGE",2138,"MIDDLESEX",6176652300,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","CAMBRIDGE","Point",-71.104455,42.374186,"1493 CAMBRIDGE STREET",2138,"MA",NA,NA,NA,NA,NA,NA,NA
"381",11584,"CAMBRIDGE HEALTH ALLIANCE",220011,"MA","HF",336,NA,1.0765,22.102,20.532,79,"07/01/2014","06/30/2017","1493 CAMBRIDGE STREET","CAMBRIDGE",2138,"MIDDLESEX",6176652300,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","CAMBRIDGE","Point",-71.104455,42.374186,"1493 CAMBRIDGE STREET",2138,"MA",NA,NA,NA,NA,NA,NA,NA
"382",11585,"CAMBRIDGE HEALTH ALLIANCE",220011,"MA","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0327,4.4534,4.3123,NA,"07/01/2014","06/30/2017","1493 CAMBRIDGE STREET","CAMBRIDGE",2138,"MIDDLESEX",6176652300,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","CAMBRIDGE","Point",-71.104455,42.374186,"1493 CAMBRIDGE STREET",2138,"MA",NA,NA,NA,NA,NA,NA,NA
"383",11586,"CAMBRIDGE HEALTH ALLIANCE",220011,"MA","PN",332,NA,1.0474,16.6408,15.8883,58,"07/01/2014","06/30/2017","1493 CAMBRIDGE STREET","CAMBRIDGE",2138,"MIDDLESEX",6176652300,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","CAMBRIDGE","Point",-71.104455,42.374186,"1493 CAMBRIDGE STREET",2138,"MA",NA,NA,NA,NA,NA,NA,NA
"384",11768,"LAWRENCE MEMORIAL HOSPITAL",170137,"KS","AMI",110,NA,0.9802,12.8986,13.1588,13,"07/01/2014","06/30/2017","325 MAINE STREET","LAWRENCE",66044,"DOUGLAS",7855056100,"Acute Care Hospitals",TRUE,TRUE,4,"Below the national average","Above the national average",NA,"Above the national average","Above the national average","Above the national average","Above the national average","Above the national average","LAWRENCE","Point",-95.247649,38.97815,"325 MAINE STREET",66044,"KS",NA,NA,NA,NA,NA,NA,NA
"385",11770,"LAWRENCE MEMORIAL HOSPITAL",170137,"KS","COPD",209,NA,0.9561,16.8762,17.6514,32,"07/01/2014","06/30/2017","325 MAINE STREET","LAWRENCE",66044,"DOUGLAS",7855056100,"Acute Care Hospitals",TRUE,TRUE,4,"Below the national average","Above the national average",NA,"Above the national average","Above the national average","Above the national average","Above the national average","Above the national average","LAWRENCE","Point",-95.247649,38.97815,"325 MAINE STREET",66044,"KS",NA,NA,NA,NA,NA,NA,NA
"386",11771,"LAWRENCE MEMORIAL HOSPITAL",170137,"KS","HF",330,NA,1.0527,21.1344,20.0763,73,"07/01/2014","06/30/2017","325 MAINE STREET","LAWRENCE",66044,"DOUGLAS",7855056100,"Acute Care Hospitals",TRUE,TRUE,4,"Below the national average","Above the national average",NA,"Above the national average","Above the national average","Above the national average","Above the national average","Above the national average","LAWRENCE","Point",-95.247649,38.97815,"325 MAINE STREET",66044,"KS",NA,NA,NA,NA,NA,NA,NA
"387",11772,"LAWRENCE MEMORIAL HOSPITAL",170137,"KS","HIP_KNEE",492,NA,0.9727,3.5698,3.6699,17,"07/01/2014","06/30/2017","325 MAINE STREET","LAWRENCE",66044,"DOUGLAS",7855056100,"Acute Care Hospitals",TRUE,TRUE,4,"Below the national average","Above the national average",NA,"Above the national average","Above the national average","Above the national average","Above the national average","Above the national average","LAWRENCE","Point",-95.247649,38.97815,"325 MAINE STREET",66044,"KS",NA,NA,NA,NA,NA,NA,NA
"388",11773,"LAWRENCE MEMORIAL HOSPITAL",170137,"KS","PN",514,NA,1.0489,15.025,14.3239,80,"07/01/2014","06/30/2017","325 MAINE STREET","LAWRENCE",66044,"DOUGLAS",7855056100,"Acute Care Hospitals",TRUE,TRUE,4,"Below the national average","Above the national average",NA,"Above the national average","Above the national average","Above the national average","Above the national average","Above the national average","LAWRENCE","Point",-95.247649,38.97815,"325 MAINE STREET",66044,"KS",NA,NA,NA,NA,NA,NA,NA
"389",11876,"GRANVILLE HEALTH SYSTEMS",340127,"NC","AMI",NA,"5 - Results are not available for this reporting period.",0.9514,17.8894,18.8025,NA,"07/01/2014","06/30/2017","1010 COLLEGE ST","OXFORD",27565,"GRANVILLE",9196903000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Same as the national average","Below the national average","Above the national average","Same as the national average","OXFORD","Point",-78.594407,36.326338,"1010 COLLEGE ST",27565,"NC",NA,NA,NA,NA,NA,NA,NA
"390",11878,"GRANVILLE HEALTH SYSTEMS",340127,"NC","COPD",91,NA,0.9839,20.0401,20.3687,17,"07/01/2014","06/30/2017","1010 COLLEGE ST","OXFORD",27565,"GRANVILLE",9196903000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Same as the national average","Below the national average","Above the national average","Same as the national average","OXFORD","Point",-78.594407,36.326338,"1010 COLLEGE ST",27565,"NC",NA,NA,NA,NA,NA,NA,NA
"391",11879,"GRANVILLE HEALTH SYSTEMS",340127,"NC","HF",137,NA,1.0406,21.5042,20.6653,32,"07/01/2014","06/30/2017","1010 COLLEGE ST","OXFORD",27565,"GRANVILLE",9196903000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Same as the national average","Below the national average","Above the national average","Same as the national average","OXFORD","Point",-78.594407,36.326338,"1010 COLLEGE ST",27565,"NC",NA,NA,NA,NA,NA,NA,NA
"392",11881,"GRANVILLE HEALTH SYSTEMS",340127,"NC","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0171,4.452,4.377,NA,"07/01/2014","06/30/2017","1010 COLLEGE ST","OXFORD",27565,"GRANVILLE",9196903000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Same as the national average","Below the national average","Above the national average","Same as the national average","OXFORD","Point",-78.594407,36.326338,"1010 COLLEGE ST",27565,"NC",NA,NA,NA,NA,NA,NA,NA
"393",11882,"GRANVILLE HEALTH SYSTEMS",340127,"NC","PN",203,NA,1.0408,15.1125,14.5197,33,"07/01/2014","06/30/2017","1010 COLLEGE ST","OXFORD",27565,"GRANVILLE",9196903000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Same as the national average","Below the national average","Above the national average","Same as the national average","OXFORD","Point",-78.594407,36.326338,"1010 COLLEGE ST",27565,"NC",NA,NA,NA,NA,NA,NA,NA
"394",11967,"OCHSNER MEDICAL CENTER-HANCOCK",250162,"MS","COPD",NA,"5 - Results are not available for this reporting period.",0.9396,16.9908,18.0821,NA,"07/01/2014","06/30/2017","149 DRINKWATER BLVD","BAY SAINT LOUIS",39520,"HANCOCK",2284678600,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","BAY SAINT LOUIS","Point",-89.355657,30.31304,"149 DRINKWATER BLVD",39520,"MS",NA,NA,NA,NA,NA,NA,NA
"395",11968,"OCHSNER MEDICAL CENTER-HANCOCK",250162,"MS","HF",81,NA,0.9936,21.4957,21.6344,17,"07/01/2014","06/30/2017","149 DRINKWATER BLVD","BAY SAINT LOUIS",39520,"HANCOCK",2284678600,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","BAY SAINT LOUIS","Point",-89.355657,30.31304,"149 DRINKWATER BLVD",39520,"MS",NA,NA,NA,NA,NA,NA,NA
"396",11970,"OCHSNER MEDICAL CENTER-HANCOCK",250162,"MS","PN",121,NA,1.0211,17.1501,16.7962,22,"07/01/2014","06/30/2017","149 DRINKWATER BLVD","BAY SAINT LOUIS",39520,"HANCOCK",2284678600,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","BAY SAINT LOUIS","Point",-89.355657,30.31304,"149 DRINKWATER BLVD",39520,"MS",NA,NA,NA,NA,NA,NA,NA
"397",12015,"WILKES REGIONAL MEDICAL CENTER",340064,"NC","COPD",176,NA,1.042,20.3781,19.5568,39,"07/01/2014","06/30/2017","1370 WEST D ST","NORTH WILKESBORO",28659,"WILKES",3366518100,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","NORTH WILKESBORO","Point",-81.157013,36.158465,"1370 WEST D ST",28659,"NC",NA,NA,NA,NA,NA,NA,NA
"398",12016,"WILKES REGIONAL MEDICAL CENTER",340064,"NC","HF",149,NA,1.0769,22.3066,20.7135,38,"07/01/2014","06/30/2017","1370 WEST D ST","NORTH WILKESBORO",28659,"WILKES",3366518100,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","NORTH WILKESBORO","Point",-81.157013,36.158465,"1370 WEST D ST",28659,"NC",NA,NA,NA,NA,NA,NA,NA
"399",12017,"WILKES REGIONAL MEDICAL CENTER",340064,"NC","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9933,3.7369,3.762,NA,"07/01/2014","06/30/2017","1370 WEST D ST","NORTH WILKESBORO",28659,"WILKES",3366518100,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","NORTH WILKESBORO","Point",-81.157013,36.158465,"1370 WEST D ST",28659,"NC",NA,NA,NA,NA,NA,NA,NA
