"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"741",11508,"SAINT AGNES MEDICAL CENTER",50093,"CA","HIP_KNEE",438,NA,0.8731,4.0642,4.655,15,"07/01/2014","06/30/2017","1303 E HERNDON AVE","FRESNO",93710,"FRESNO",5594503000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","FRESNO","Point",-119.765878,36.837102,"1303 E HERNDON AVE",93710,"CA",NA,NA,NA,NA,NA,NA,NA
"742",11509,"SAINT AGNES MEDICAL CENTER",50093,"CA","PN",1413,NA,1.0411,17.3082,16.6252,247,"07/01/2014","06/30/2017","1303 E HERNDON AVE","FRESNO",93710,"FRESNO",5594503000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","FRESNO","Point",-119.765878,36.837102,"1303 E HERNDON AVE",93710,"CA",NA,NA,NA,NA,NA,NA,NA
"743",11534,"ST MARY'S MEDICAL CENTER",260193,"MO","AMI",91,NA,1.0598,15.8079,14.9154,18,"07/01/2014","06/30/2017","201 NW R D MIZE RD","BLUE SPRINGS",64014,"JACKSON",8162285900,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","BLUE SPRINGS","Point",-94.266042,39.023528,"201 NW R D MIZE RD",64014,"MO",NA,NA,NA,NA,NA,NA,NA
"744",11536,"ST MARY'S MEDICAL CENTER",260193,"MO","COPD",126,NA,1.0614,18.7135,17.6306,28,"07/01/2014","06/30/2017","201 NW R D MIZE RD","BLUE SPRINGS",64014,"JACKSON",8162285900,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","BLUE SPRINGS","Point",-94.266042,39.023528,"201 NW R D MIZE RD",64014,"MO",NA,NA,NA,NA,NA,NA,NA
"745",11537,"ST MARY'S MEDICAL CENTER",260193,"MO","HF",158,NA,0.9974,20.9924,21.0474,33,"07/01/2014","06/30/2017","201 NW R D MIZE RD","BLUE SPRINGS",64014,"JACKSON",8162285900,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","BLUE SPRINGS","Point",-94.266042,39.023528,"201 NW R D MIZE RD",64014,"MO",NA,NA,NA,NA,NA,NA,NA
"746",11538,"ST MARY'S MEDICAL CENTER",260193,"MO","HIP_KNEE",213,NA,1.1742,5.0021,4.26,14,"07/01/2014","06/30/2017","201 NW R D MIZE RD","BLUE SPRINGS",64014,"JACKSON",8162285900,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","BLUE SPRINGS","Point",-94.266042,39.023528,"201 NW R D MIZE RD",64014,"MO",NA,NA,NA,NA,NA,NA,NA
"747",11539,"ST MARY'S MEDICAL CENTER",260193,"MO","PN",615,NA,1.1542,19.8545,17.2013,131,"07/01/2014","06/30/2017","201 NW R D MIZE RD","BLUE SPRINGS",64014,"JACKSON",8162285900,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","BLUE SPRINGS","Point",-94.266042,39.023528,"201 NW R D MIZE RD",64014,"MO",NA,NA,NA,NA,NA,NA,NA
"748",11611,"FAITH REGIONAL HEALTH SERVICES",280125,"NE","AMI",202,NA,0.9292,12.5658,13.523,21,"07/01/2014","06/30/2017","2700 WEST NORFOLK AVE","NORFOLK",68701,"MADISON",4023714880,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","NORFOLK","Point",-97.450942,42.032526,"2700 WEST NORFOLK AVE",68701,"NE",NA,NA,NA,NA,NA,NA,NA
"749",11612,"FAITH REGIONAL HEALTH SERVICES",280125,"NE","CABG",NA,"5 - Results are not available for this reporting period.",1.0078,11.5349,11.4453,NA,"07/01/2014","06/30/2017","2700 WEST NORFOLK AVE","NORFOLK",68701,"MADISON",4023714880,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","NORFOLK","Point",-97.450942,42.032526,"2700 WEST NORFOLK AVE",68701,"NE",NA,NA,NA,NA,NA,NA,NA
"750",11613,"FAITH REGIONAL HEALTH SERVICES",280125,"NE","COPD",102,NA,1.0354,19.0262,18.3762,22,"07/01/2014","06/30/2017","2700 WEST NORFOLK AVE","NORFOLK",68701,"MADISON",4023714880,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","NORFOLK","Point",-97.450942,42.032526,"2700 WEST NORFOLK AVE",68701,"NE",NA,NA,NA,NA,NA,NA,NA
"751",11614,"FAITH REGIONAL HEALTH SERVICES",280125,"NE","HF",291,NA,0.884,17.7608,20.0917,44,"07/01/2014","06/30/2017","2700 WEST NORFOLK AVE","NORFOLK",68701,"MADISON",4023714880,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","NORFOLK","Point",-97.450942,42.032526,"2700 WEST NORFOLK AVE",68701,"NE",NA,NA,NA,NA,NA,NA,NA
"752",11615,"FAITH REGIONAL HEALTH SERVICES",280125,"NE","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.7818,3.7075,4.7421,NA,"07/01/2014","06/30/2017","2700 WEST NORFOLK AVE","NORFOLK",68701,"MADISON",4023714880,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","NORFOLK","Point",-97.450942,42.032526,"2700 WEST NORFOLK AVE",68701,"NE",NA,NA,NA,NA,NA,NA,NA
"753",11616,"FAITH REGIONAL HEALTH SERVICES",280125,"NE","PN",304,NA,1.0456,16.885,16.149,54,"07/01/2014","06/30/2017","2700 WEST NORFOLK AVE","NORFOLK",68701,"MADISON",4023714880,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","NORFOLK","Point",-97.450942,42.032526,"2700 WEST NORFOLK AVE",68701,"NE",NA,NA,NA,NA,NA,NA,NA
"754",11635,"SAINT PETER'S UNIVERSITY HOSPITAL",310070,"NJ","AMI",150,NA,1.1119,18.1541,16.3272,34,"07/01/2014","06/30/2017","254 EASTON AVE","NEW BRUNSWICK",8901,"MIDDLESEX",7327458600,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Above the national average","NEW BRUNSWICK","Point",-74.45913,40.501846,"254 EASTON AVE",8901,"NJ",NA,NA,NA,NA,NA,NA,NA
"755",11637,"SAINT PETER'S UNIVERSITY HOSPITAL",310070,"NJ","COPD",312,NA,0.9909,19.1317,19.3074,59,"07/01/2014","06/30/2017","254 EASTON AVE","NEW BRUNSWICK",8901,"MIDDLESEX",7327458600,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Above the national average","NEW BRUNSWICK","Point",-74.45913,40.501846,"254 EASTON AVE",8901,"NJ",NA,NA,NA,NA,NA,NA,NA
"756",11638,"SAINT PETER'S UNIVERSITY HOSPITAL",310070,"NJ","HF",363,NA,1.1542,23.3441,20.2255,94,"07/01/2014","06/30/2017","254 EASTON AVE","NEW BRUNSWICK",8901,"MIDDLESEX",7327458600,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Above the national average","NEW BRUNSWICK","Point",-74.45913,40.501846,"254 EASTON AVE",8901,"NJ",NA,NA,NA,NA,NA,NA,NA
"757",11639,"SAINT PETER'S UNIVERSITY HOSPITAL",310070,"NJ","HIP_KNEE",417,NA,1.1042,4.784,4.3324,22,"07/01/2014","06/30/2017","254 EASTON AVE","NEW BRUNSWICK",8901,"MIDDLESEX",7327458600,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Above the national average","NEW BRUNSWICK","Point",-74.45913,40.501846,"254 EASTON AVE",8901,"NJ",NA,NA,NA,NA,NA,NA,NA
"758",11640,"SAINT PETER'S UNIVERSITY HOSPITAL",310070,"NJ","PN",597,NA,1.0777,17.5021,16.24,109,"07/01/2014","06/30/2017","254 EASTON AVE","NEW BRUNSWICK",8901,"MIDDLESEX",7327458600,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Above the national average","NEW BRUNSWICK","Point",-74.45913,40.501846,"254 EASTON AVE",8901,"NJ",NA,NA,NA,NA,NA,NA,NA
"759",11659,"ADVOCATE BROMENN MEDICAL CENTER",140127,"IL","AMI",152,NA,0.8947,12.9632,14.4885,13,"07/01/2014","06/30/2017","1304 FRANKLIN AVENUE","NORMAL",61761,"MC LEAN",3094541400,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","NORMAL","Point",-88.99096,40.496332,"1304 FRANKLIN AVENUE",61761,"IL",NA,NA,NA,NA,NA,NA,NA
"760",11661,"ADVOCATE BROMENN MEDICAL CENTER",140127,"IL","COPD",281,NA,0.9806,19.7485,20.14,54,"07/01/2014","06/30/2017","1304 FRANKLIN AVENUE","NORMAL",61761,"MC LEAN",3094541400,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","NORMAL","Point",-88.99096,40.496332,"1304 FRANKLIN AVENUE",61761,"IL",NA,NA,NA,NA,NA,NA,NA
"761",11662,"ADVOCATE BROMENN MEDICAL CENTER",140127,"IL","HF",372,NA,0.9386,19.3497,20.6161,68,"07/01/2014","06/30/2017","1304 FRANKLIN AVENUE","NORMAL",61761,"MC LEAN",3094541400,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","NORMAL","Point",-88.99096,40.496332,"1304 FRANKLIN AVENUE",61761,"IL",NA,NA,NA,NA,NA,NA,NA
"762",11663,"ADVOCATE BROMENN MEDICAL CENTER",140127,"IL","HIP_KNEE",684,NA,0.8217,3.5156,4.2787,20,"07/01/2014","06/30/2017","1304 FRANKLIN AVENUE","NORMAL",61761,"MC LEAN",3094541400,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","NORMAL","Point",-88.99096,40.496332,"1304 FRANKLIN AVENUE",61761,"IL",NA,NA,NA,NA,NA,NA,NA
"763",11664,"ADVOCATE BROMENN MEDICAL CENTER",140127,"IL","PN",286,NA,0.9066,13.883,15.3132,34,"07/01/2014","06/30/2017","1304 FRANKLIN AVENUE","NORMAL",61761,"MC LEAN",3094541400,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","NORMAL","Point",-88.99096,40.496332,"1304 FRANKLIN AVENUE",61761,"IL",NA,NA,NA,NA,NA,NA,NA
"764",11671,"ST MARY'S OF MICHIGAN MEDICAL CENTER",230077,"MI","AMI",339,NA,1.0191,15.8778,15.5798,55,"07/01/2014","06/30/2017","800 S WASHINGTON AVENUE","SAGINAW",48601,"SAGINAW",9897768000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Below the national average","SAGINAW","Point",-83.941936,43.426012,"800 S WASHINGTON AVENUE",48601,"MI",NA,NA,NA,NA,NA,NA,NA
"765",11672,"ST MARY'S OF MICHIGAN MEDICAL CENTER",230077,"MI","CABG",108,NA,0.9871,13.2753,13.4486,14,"07/01/2014","06/30/2017","800 S WASHINGTON AVENUE","SAGINAW",48601,"SAGINAW",9897768000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Below the national average","SAGINAW","Point",-83.941936,43.426012,"800 S WASHINGTON AVENUE",48601,"MI",NA,NA,NA,NA,NA,NA,NA
"766",11673,"ST MARY'S OF MICHIGAN MEDICAL CENTER",230077,"MI","COPD",467,NA,1.0303,19.646,19.068,94,"07/01/2014","06/30/2017","800 S WASHINGTON AVENUE","SAGINAW",48601,"SAGINAW",9897768000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Below the national average","SAGINAW","Point",-83.941936,43.426012,"800 S WASHINGTON AVENUE",48601,"MI",NA,NA,NA,NA,NA,NA,NA
"767",11674,"ST MARY'S OF MICHIGAN MEDICAL CENTER",230077,"MI","HF",463,NA,1.0196,22.405,21.9746,105,"07/01/2014","06/30/2017","800 S WASHINGTON AVENUE","SAGINAW",48601,"SAGINAW",9897768000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Below the national average","SAGINAW","Point",-83.941936,43.426012,"800 S WASHINGTON AVENUE",48601,"MI",NA,NA,NA,NA,NA,NA,NA
"768",11675,"ST MARY'S OF MICHIGAN MEDICAL CENTER",230077,"MI","HIP_KNEE",229,NA,1.1016,6.5086,5.9081,17,"07/01/2014","06/30/2017","800 S WASHINGTON AVENUE","SAGINAW",48601,"SAGINAW",9897768000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Below the national average","SAGINAW","Point",-83.941936,43.426012,"800 S WASHINGTON AVENUE",48601,"MI",NA,NA,NA,NA,NA,NA,NA
"769",11676,"ST MARY'S OF MICHIGAN MEDICAL CENTER",230077,"MI","PN",449,NA,1.074,18.8464,17.5476,89,"07/01/2014","06/30/2017","800 S WASHINGTON AVENUE","SAGINAW",48601,"SAGINAW",9897768000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Below the national average","SAGINAW","Point",-83.941936,43.426012,"800 S WASHINGTON AVENUE",48601,"MI",NA,NA,NA,NA,NA,NA,NA
"770",11677,"FAIRVIEW RIDGES HOSPITAL",240207,"MN","AMI",NA,"5 - Results are not available for this reporting period.",0.9874,12.285,12.4419,NA,"07/01/2014","06/30/2017","201 EAST NICOLLET BOULEVARD","BURNSVILLE",55337,"DAKOTA",9528922101,"Acute Care Hospitals",TRUE,NA,5,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","BURNSVILLE","Point",-93.274858,44.749947,"201 EAST NICOLLET BOULEVARD",55337,"MN",NA,NA,NA,NA,NA,NA,NA
"771",11679,"FAIRVIEW RIDGES HOSPITAL",240207,"MN","COPD",149,NA,0.9903,19.2919,19.4817,28,"07/01/2014","06/30/2017","201 EAST NICOLLET BOULEVARD","BURNSVILLE",55337,"DAKOTA",9528922101,"Acute Care Hospitals",TRUE,NA,5,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","BURNSVILLE","Point",-93.274858,44.749947,"201 EAST NICOLLET BOULEVARD",55337,"MN",NA,NA,NA,NA,NA,NA,NA
"772",11680,"FAIRVIEW RIDGES HOSPITAL",240207,"MN","HF",225,NA,0.9885,19.8802,20.1119,44,"07/01/2014","06/30/2017","201 EAST NICOLLET BOULEVARD","BURNSVILLE",55337,"DAKOTA",9528922101,"Acute Care Hospitals",TRUE,NA,5,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","BURNSVILLE","Point",-93.274858,44.749947,"201 EAST NICOLLET BOULEVARD",55337,"MN",NA,NA,NA,NA,NA,NA,NA
"773",11681,"FAIRVIEW RIDGES HOSPITAL",240207,"MN","HIP_KNEE",321,NA,1.0226,4.218,4.125,14,"07/01/2014","06/30/2017","201 EAST NICOLLET BOULEVARD","BURNSVILLE",55337,"DAKOTA",9528922101,"Acute Care Hospitals",TRUE,NA,5,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","BURNSVILLE","Point",-93.274858,44.749947,"201 EAST NICOLLET BOULEVARD",55337,"MN",NA,NA,NA,NA,NA,NA,NA
"774",11682,"FAIRVIEW RIDGES HOSPITAL",240207,"MN","PN",332,NA,0.963,14.5195,15.0776,46,"07/01/2014","06/30/2017","201 EAST NICOLLET BOULEVARD","BURNSVILLE",55337,"DAKOTA",9528922101,"Acute Care Hospitals",TRUE,NA,5,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","BURNSVILLE","Point",-93.274858,44.749947,"201 EAST NICOLLET BOULEVARD",55337,"MN",NA,NA,NA,NA,NA,NA,NA
"775",11803,"SAINT AGNES HOSPITAL",210011,"MD","AMI",230,NA,1.0612,17.0793,16.0941,43,"07/01/2014","06/30/2017","900 CATON AVENUE","BALTIMORE",21229,"BALTIMORE CITY",4103682101,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Above the national average","BALTIMORE","Point",-76.670816,39.272628,"900 CATON AVENUE",21229,"MD",NA,NA,NA,NA,NA,NA,NA
"776",11805,"SAINT AGNES HOSPITAL",210011,"MD","COPD",621,NA,0.9504,19.3021,20.3094,116,"07/01/2014","06/30/2017","900 CATON AVENUE","BALTIMORE",21229,"BALTIMORE CITY",4103682101,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Above the national average","BALTIMORE","Point",-76.670816,39.272628,"900 CATON AVENUE",21229,"MD",NA,NA,NA,NA,NA,NA,NA
"777",11806,"SAINT AGNES HOSPITAL",210011,"MD","HF",759,NA,1.0706,22.8697,21.3622,178,"07/01/2014","06/30/2017","900 CATON AVENUE","BALTIMORE",21229,"BALTIMORE CITY",4103682101,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Above the national average","BALTIMORE","Point",-76.670816,39.272628,"900 CATON AVENUE",21229,"MD",NA,NA,NA,NA,NA,NA,NA
"778",11807,"SAINT AGNES HOSPITAL",210011,"MD","HIP_KNEE",574,NA,0.8817,3.9384,4.4671,20,"07/01/2014","06/30/2017","900 CATON AVENUE","BALTIMORE",21229,"BALTIMORE CITY",4103682101,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Above the national average","BALTIMORE","Point",-76.670816,39.272628,"900 CATON AVENUE",21229,"MD",NA,NA,NA,NA,NA,NA,NA
"779",11808,"SAINT AGNES HOSPITAL",210011,"MD","PN",846,NA,1.0334,16.6713,16.1319,143,"07/01/2014","06/30/2017","900 CATON AVENUE","BALTIMORE",21229,"BALTIMORE CITY",4103682101,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Above the national average","BALTIMORE","Point",-76.670816,39.272628,"900 CATON AVENUE",21229,"MD",NA,NA,NA,NA,NA,NA,NA
"780",11941,"BON SECOURS ST MARYS HOSPITAL",490059,"VA","AMI",311,NA,0.9159,13.608,14.8579,37,"07/01/2014","06/30/2017","5801 BREMO RD","RICHMOND",23226,"RICHMOND CITY",8042852011,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","RICHMOND","Point",-77.513262,37.584405,"5801 BREMO RD",23226,"VA",NA,NA,NA,NA,NA,NA,NA
"781",11942,"BON SECOURS ST MARYS HOSPITAL",490059,"VA","CABG",158,NA,0.928,13.2555,14.2839,19,"07/01/2014","06/30/2017","5801 BREMO RD","RICHMOND",23226,"RICHMOND CITY",8042852011,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","RICHMOND","Point",-77.513262,37.584405,"5801 BREMO RD",23226,"VA",NA,NA,NA,NA,NA,NA,NA
"782",11943,"BON SECOURS ST MARYS HOSPITAL",490059,"VA","COPD",378,NA,1.0105,19.8952,19.6881,76,"07/01/2014","06/30/2017","5801 BREMO RD","RICHMOND",23226,"RICHMOND CITY",8042852011,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","RICHMOND","Point",-77.513262,37.584405,"5801 BREMO RD",23226,"VA",NA,NA,NA,NA,NA,NA,NA
"783",11944,"BON SECOURS ST MARYS HOSPITAL",490059,"VA","HF",751,NA,0.9731,20.7377,21.3106,154,"07/01/2014","06/30/2017","5801 BREMO RD","RICHMOND",23226,"RICHMOND CITY",8042852011,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","RICHMOND","Point",-77.513262,37.584405,"5801 BREMO RD",23226,"VA",NA,NA,NA,NA,NA,NA,NA
"784",11945,"BON SECOURS ST MARYS HOSPITAL",490059,"VA","HIP_KNEE",1261,NA,0.8791,3.6997,4.2084,44,"07/01/2014","06/30/2017","5801 BREMO RD","RICHMOND",23226,"RICHMOND CITY",8042852011,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","RICHMOND","Point",-77.513262,37.584405,"5801 BREMO RD",23226,"VA",NA,NA,NA,NA,NA,NA,NA
"785",11946,"BON SECOURS ST MARYS HOSPITAL",490059,"VA","PN",709,NA,0.9217,14.0703,15.2653,95,"07/01/2014","06/30/2017","5801 BREMO RD","RICHMOND",23226,"RICHMOND CITY",8042852011,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","RICHMOND","Point",-77.513262,37.584405,"5801 BREMO RD",23226,"VA",NA,NA,NA,NA,NA,NA,NA
"786",11957,"ST ANTHONY SUMMIT MEDICAL CENTER",60118,"CO","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9881,2.6349,2.6666,NA,"07/01/2014","06/30/2017","340 PEAK ONE DRIVE","FRISCO",80443,"SUMMIT",9706683300,"Acute Care Hospitals",FALSE,TRUE,4,NA,"Same as the national average",NA,NA,"Above the national average","Same as the national average","Above the national average","Same as the national average","FRISCO","Point",-106.078259,39.569988,"340 PEAK ONE DRIVE",80443,"CO",NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA,NA,NA
"787",11995,"MH ST ELIZABETH YOUNGSTOWN HOSPITAL",360064,"OH","AMI",282,NA,1.0187,15.5505,15.2649,45,"07/01/2014","06/30/2017","1044 BELMONT AVENUE","YOUNGSTOWN",44501,"MAHONING",3304803962,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Above the national average","Below the national average","Same as the national average","YOUNGSTOWN","Point",-80.65571,41.114321,"1044 BELMONT AVENUE",44501,"OH",NA,NA,NA,NA,NA,NA,NA
"788",11996,"MH ST ELIZABETH YOUNGSTOWN HOSPITAL",360064,"OH","CABG",NA,"5 - Results are not available for this reporting period.",1.0166,13.479,13.2584,NA,"07/01/2014","06/30/2017","1044 BELMONT AVENUE","YOUNGSTOWN",44501,"MAHONING",3304803962,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Above the national average","Below the national average","Same as the national average","YOUNGSTOWN","Point",-80.65571,41.114321,"1044 BELMONT AVENUE",44501,"OH",NA,NA,NA,NA,NA,NA,NA
"789",11997,"MH ST ELIZABETH YOUNGSTOWN HOSPITAL",360064,"OH","COPD",322,NA,1.0389,21.7464,20.9327,73,"07/01/2014","06/30/2017","1044 BELMONT AVENUE","YOUNGSTOWN",44501,"MAHONING",3304803962,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Above the national average","Below the national average","Same as the national average","YOUNGSTOWN","Point",-80.65571,41.114321,"1044 BELMONT AVENUE",44501,"OH",NA,NA,NA,NA,NA,NA,NA
"790",11998,"MH ST ELIZABETH YOUNGSTOWN HOSPITAL",360064,"OH","HF",680,NA,1.0109,22.103,21.8656,151,"07/01/2014","06/30/2017","1044 BELMONT AVENUE","YOUNGSTOWN",44501,"MAHONING",3304803962,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Above the national average","Below the national average","Same as the national average","YOUNGSTOWN","Point",-80.65571,41.114321,"1044 BELMONT AVENUE",44501,"OH",NA,NA,NA,NA,NA,NA,NA
"791",11999,"MH ST ELIZABETH YOUNGSTOWN HOSPITAL",360064,"OH","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9745,4.9219,5.051,NA,"07/01/2014","06/30/2017","1044 BELMONT AVENUE","YOUNGSTOWN",44501,"MAHONING",3304803962,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Above the national average","Below the national average","Same as the national average","YOUNGSTOWN","Point",-80.65571,41.114321,"1044 BELMONT AVENUE",44501,"OH",NA,NA,NA,NA,NA,NA,NA
"792",12000,"MH ST ELIZABETH YOUNGSTOWN HOSPITAL",360064,"OH","PN",624,NA,1.1549,21.4625,18.5845,143,"07/01/2014","06/30/2017","1044 BELMONT AVENUE","YOUNGSTOWN",44501,"MAHONING",3304803962,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Above the national average","Below the national average","Same as the national average","YOUNGSTOWN","Point",-80.65571,41.114321,"1044 BELMONT AVENUE",44501,"OH",NA,NA,NA,NA,NA,NA,NA
