"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"2886",8184,"MISSION HOSPITAL REGIONAL MED CENTER",50567,"CA","PN",912,NA,0.9078,14.8833,16.3945,130,"07/01/2014","06/30/2017","27700 MEDICAL CENTER RD","MISSION VIEJO",92691,"ORANGE",9493641400,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Below the national average","Below the national average","MISSION VIEJO",NA,NA,NA,"27700 MEDICAL CENTER RD",92691,"CA",NA,NA,NA,NA,NA,NA,NA
"2887",8191,"HUNTERDON MEDICAL CENTER",310005,"NJ","AMI",111,NA,0.9321,13.7408,14.7415,11,"07/01/2014","06/30/2017","2100 WESCOTT DRIVE","FLEMINGTON",8822,"HUNTERDON",9087886100,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","FLEMINGTON","Point",-74.86041,40.532524,"2100 WESCOTT DRIVE",8822,"NJ",NA,NA,NA,NA,NA,NA,NA
"2888",8193,"HUNTERDON MEDICAL CENTER",310005,"NJ","COPD",401,NA,1.0297,20.1397,19.5594,83,"07/01/2014","06/30/2017","2100 WESCOTT DRIVE","FLEMINGTON",8822,"HUNTERDON",9087886100,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","FLEMINGTON","Point",-74.86041,40.532524,"2100 WESCOTT DRIVE",8822,"NJ",NA,NA,NA,NA,NA,NA,NA
"2889",8194,"HUNTERDON MEDICAL CENTER",310005,"NJ","HF",392,NA,0.9203,19.4535,21.1377,71,"07/01/2014","06/30/2017","2100 WESCOTT DRIVE","FLEMINGTON",8822,"HUNTERDON",9087886100,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","FLEMINGTON","Point",-74.86041,40.532524,"2100 WESCOTT DRIVE",8822,"NJ",NA,NA,NA,NA,NA,NA,NA
"2890",8195,"HUNTERDON MEDICAL CENTER",310005,"NJ","HIP_KNEE",373,NA,0.9656,4.2151,4.3653,15,"07/01/2014","06/30/2017","2100 WESCOTT DRIVE","FLEMINGTON",8822,"HUNTERDON",9087886100,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","FLEMINGTON","Point",-74.86041,40.532524,"2100 WESCOTT DRIVE",8822,"NJ",NA,NA,NA,NA,NA,NA,NA
"2891",8196,"HUNTERDON MEDICAL CENTER",310005,"NJ","PN",557,NA,1.1146,18.0347,16.1804,107,"07/01/2014","06/30/2017","2100 WESCOTT DRIVE","FLEMINGTON",8822,"HUNTERDON",9087886100,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","FLEMINGTON","Point",-74.86041,40.532524,"2100 WESCOTT DRIVE",8822,"NJ",NA,NA,NA,NA,NA,NA,NA
"2892",8222,"SPECTRUM HEALTH - BUTTERWORTH CAMPUS",230038,"MI","AMI",719,NA,1.0061,14.5523,14.4643,105,"07/01/2014","06/30/2017","100 MICHIGAN ST NE","GRAND RAPIDS",49503,"KENT",6163911774,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","GRAND RAPIDS","Point",-85.665319,42.970527,"100 MICHIGAN ST NE",49503,"MI",NA,NA,NA,NA,NA,NA,NA
"2893",8223,"SPECTRUM HEALTH - BUTTERWORTH CAMPUS",230038,"MI","CABG",352,NA,1.0089,13.0032,12.8891,46,"07/01/2014","06/30/2017","100 MICHIGAN ST NE","GRAND RAPIDS",49503,"KENT",6163911774,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","GRAND RAPIDS","Point",-85.665319,42.970527,"100 MICHIGAN ST NE",49503,"MI",NA,NA,NA,NA,NA,NA,NA
"2894",8224,"SPECTRUM HEALTH - BUTTERWORTH CAMPUS",230038,"MI","COPD",691,NA,0.9937,20.3307,20.4592,140,"07/01/2014","06/30/2017","100 MICHIGAN ST NE","GRAND RAPIDS",49503,"KENT",6163911774,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","GRAND RAPIDS","Point",-85.665319,42.970527,"100 MICHIGAN ST NE",49503,"MI",NA,NA,NA,NA,NA,NA,NA
"2895",8225,"SPECTRUM HEALTH - BUTTERWORTH CAMPUS",230038,"MI","HF",1494,NA,0.9793,21.9116,22.3752,326,"07/01/2014","06/30/2017","100 MICHIGAN ST NE","GRAND RAPIDS",49503,"KENT",6163911774,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","GRAND RAPIDS","Point",-85.665319,42.970527,"100 MICHIGAN ST NE",49503,"MI",NA,NA,NA,NA,NA,NA,NA
"2896",8226,"SPECTRUM HEALTH - BUTTERWORTH CAMPUS",230038,"MI","HIP_KNEE",1138,NA,0.9063,3.9569,4.3663,43,"07/01/2014","06/30/2017","100 MICHIGAN ST NE","GRAND RAPIDS",49503,"KENT",6163911774,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","GRAND RAPIDS","Point",-85.665319,42.970527,"100 MICHIGAN ST NE",49503,"MI",NA,NA,NA,NA,NA,NA,NA
"2897",8227,"SPECTRUM HEALTH - BUTTERWORTH CAMPUS",230038,"MI","PN",1398,NA,0.9973,16.6783,16.7234,233,"07/01/2014","06/30/2017","100 MICHIGAN ST NE","GRAND RAPIDS",49503,"KENT",6163911774,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","GRAND RAPIDS","Point",-85.665319,42.970527,"100 MICHIGAN ST NE",49503,"MI",NA,NA,NA,NA,NA,NA,NA
"2898",8251,"SENTARA NORTHERN VIRGINIA MEDICAL CENTER",490113,"VA","AMI",124,NA,1.0869,17.5246,16.1238,27,"07/01/2014","06/30/2017","2300 OPITZ BOULEVARD","WOODBRIDGE",22191,"PRINCE WILLIAM",7035231000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","WOODBRIDGE","Point",-77.284211,38.634953,"2300 OPITZ BOULEVARD",22191,"VA",NA,NA,NA,NA,NA,NA,NA
"2899",8253,"SENTARA NORTHERN VIRGINIA MEDICAL CENTER",490113,"VA","COPD",404,NA,1.0056,18.4616,18.3586,75,"07/01/2014","06/30/2017","2300 OPITZ BOULEVARD","WOODBRIDGE",22191,"PRINCE WILLIAM",7035231000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","WOODBRIDGE","Point",-77.284211,38.634953,"2300 OPITZ BOULEVARD",22191,"VA",NA,NA,NA,NA,NA,NA,NA
"2900",8254,"SENTARA NORTHERN VIRGINIA MEDICAL CENTER",490113,"VA","HF",546,NA,0.9898,21.3658,21.5853,116,"07/01/2014","06/30/2017","2300 OPITZ BOULEVARD","WOODBRIDGE",22191,"PRINCE WILLIAM",7035231000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","WOODBRIDGE","Point",-77.284211,38.634953,"2300 OPITZ BOULEVARD",22191,"VA",NA,NA,NA,NA,NA,NA,NA
"2901",8255,"SENTARA NORTHERN VIRGINIA MEDICAL CENTER",490113,"VA","HIP_KNEE",201,NA,1.109,4.8935,4.4124,12,"07/01/2014","06/30/2017","2300 OPITZ BOULEVARD","WOODBRIDGE",22191,"PRINCE WILLIAM",7035231000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","WOODBRIDGE","Point",-77.284211,38.634953,"2300 OPITZ BOULEVARD",22191,"VA",NA,NA,NA,NA,NA,NA,NA
"2902",8256,"SENTARA NORTHERN VIRGINIA MEDICAL CENTER",490113,"VA","PN",376,NA,0.9262,14.7664,15.9431,51,"07/01/2014","06/30/2017","2300 OPITZ BOULEVARD","WOODBRIDGE",22191,"PRINCE WILLIAM",7035231000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","WOODBRIDGE","Point",-77.284211,38.634953,"2300 OPITZ BOULEVARD",22191,"VA",NA,NA,NA,NA,NA,NA,NA
"2903",8271,"ST LUKE'S HOSPITAL - MONROE CAMPUS",390330,"PA","COPD",55,NA,0.9985,20.2059,20.2355,11,"07/01/2014","06/30/2017","100 ST LUKE'S LANE","STROUDSBURG",18360,"MONROE",2722121000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average",NA,"STROUDSBURG","Point",-75.261786,40.997966,"100 ST LUKE'S LANE",18360,"PA",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"2904",8272,"ST LUKE'S HOSPITAL - MONROE CAMPUS",390330,"PA","HF",95,NA,1.0169,23.0585,22.6761,23,"07/01/2014","06/30/2017","100 ST LUKE'S LANE","STROUDSBURG",18360,"MONROE",2722121000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average",NA,"STROUDSBURG","Point",-75.261786,40.997966,"100 ST LUKE'S LANE",18360,"PA",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"2905",8274,"ST LUKE'S HOSPITAL - MONROE CAMPUS",390330,"PA","PN",NA,"5 - Results are not available for this reporting period.",0.9459,15.3749,16.2536,NA,"07/01/2014","06/30/2017","100 ST LUKE'S LANE","STROUDSBURG",18360,"MONROE",2722121000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average",NA,"STROUDSBURG","Point",-75.261786,40.997966,"100 ST LUKE'S LANE",18360,"PA",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"2906",8275,"MISSION REGIONAL MEDICAL CENTER",450176,"TX","AMI",106,NA,1.0182,20.5551,20.1884,23,"07/01/2014","06/30/2017","900 SOUTH BRYAN ROAD","MISSION",78572,"HIDALGO",9563239000,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","MISSION","Point",-98.312668,26.196599,"900 SOUTH BRYAN ROAD",78572,"TX",NA,NA,NA,NA,NA,NA,NA
"2907",8277,"MISSION REGIONAL MEDICAL CENTER",450176,"TX","COPD",293,NA,0.8725,17.4718,20.024,41,"07/01/2014","06/30/2017","900 SOUTH BRYAN ROAD","MISSION",78572,"HIDALGO",9563239000,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","MISSION","Point",-98.312668,26.196599,"900 SOUTH BRYAN ROAD",78572,"TX",NA,NA,NA,NA,NA,NA,NA
"2908",8278,"MISSION REGIONAL MEDICAL CENTER",450176,"TX","HF",280,NA,1.2139,30.1551,24.8412,98,"07/01/2014","06/30/2017","900 SOUTH BRYAN ROAD","MISSION",78572,"HIDALGO",9563239000,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","MISSION","Point",-98.312668,26.196599,"900 SOUTH BRYAN ROAD",78572,"TX",NA,NA,NA,NA,NA,NA,NA
"2909",8279,"MISSION REGIONAL MEDICAL CENTER",450176,"TX","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9809,4.5405,4.6289,NA,"07/01/2014","06/30/2017","900 SOUTH BRYAN ROAD","MISSION",78572,"HIDALGO",9563239000,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","MISSION","Point",-98.312668,26.196599,"900 SOUTH BRYAN ROAD",78572,"TX",NA,NA,NA,NA,NA,NA,NA
"2910",8280,"MISSION REGIONAL MEDICAL CENTER",450176,"TX","PN",580,NA,1.0503,20.5027,19.5207,122,"07/01/2014","06/30/2017","900 SOUTH BRYAN ROAD","MISSION",78572,"HIDALGO",9563239000,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","MISSION","Point",-98.312668,26.196599,"900 SOUTH BRYAN ROAD",78572,"TX",NA,NA,NA,NA,NA,NA,NA
"2911",8287,"ARNOT OGDEN MEDICAL CENTER",330090,"NY","AMI",330,NA,1.0405,17.1217,16.4548,59,"07/01/2014","06/30/2017","600 ROE AVENUE","ELMIRA",14905,"CHEMUNG",6077374100,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","ELMIRA","Point",-76.826668,42.099256,"600 ROE AVENUE",14905,"NY",NA,NA,NA,NA,NA,NA,NA
"2912",8288,"ARNOT OGDEN MEDICAL CENTER",330090,"NY","CABG",NA,"5 - Results are not available for this reporting period.",1.0316,11.8707,11.5069,NA,"07/01/2014","06/30/2017","600 ROE AVENUE","ELMIRA",14905,"CHEMUNG",6077374100,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","ELMIRA","Point",-76.826668,42.099256,"600 ROE AVENUE",14905,"NY",NA,NA,NA,NA,NA,NA,NA
"2913",8289,"ARNOT OGDEN MEDICAL CENTER",330090,"NY","COPD",436,NA,1.0595,21.2266,20.0338,97,"07/01/2014","06/30/2017","600 ROE AVENUE","ELMIRA",14905,"CHEMUNG",6077374100,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","ELMIRA","Point",-76.826668,42.099256,"600 ROE AVENUE",14905,"NY",NA,NA,NA,NA,NA,NA,NA
"2914",8290,"ARNOT OGDEN MEDICAL CENTER",330090,"NY","HF",416,NA,1.0217,21.3041,20.8514,90,"07/01/2014","06/30/2017","600 ROE AVENUE","ELMIRA",14905,"CHEMUNG",6077374100,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","ELMIRA","Point",-76.826668,42.099256,"600 ROE AVENUE",14905,"NY",NA,NA,NA,NA,NA,NA,NA
"2915",8291,"ARNOT OGDEN MEDICAL CENTER",330090,"NY","HIP_KNEE",411,NA,1.3354,5.8246,4.3617,30,"07/01/2014","06/30/2017","600 ROE AVENUE","ELMIRA",14905,"CHEMUNG",6077374100,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","ELMIRA","Point",-76.826668,42.099256,"600 ROE AVENUE",14905,"NY",NA,NA,NA,NA,NA,NA,NA
"2916",8292,"ARNOT OGDEN MEDICAL CENTER",330090,"NY","PN",627,NA,1.1933,20.7412,17.3816,141,"07/01/2014","06/30/2017","600 ROE AVENUE","ELMIRA",14905,"CHEMUNG",6077374100,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","ELMIRA","Point",-76.826668,42.099256,"600 ROE AVENUE",14905,"NY",NA,NA,NA,NA,NA,NA,NA
"2917",8295,"FALLS COMMUNITY HOSPITAL AND CLINIC",450348,"TX","COPD",NA,"5 - Results are not available for this reporting period.",1.0172,15.5104,15.2478,NA,"07/01/2014","06/30/2017","322 COLEMAN STREET","MARLIN",76661,"FALLS",2548033561,"Acute Care Hospitals",TRUE,TRUE,4,NA,NA,"Results are not available for this reporting period.","Same as the national average","Same as the national average","Same as the national average","Above the national average",NA,"MARLIN","Point",-96.893901,31.30747,"322 COLEMAN STREET",76661,"TX",NA,"Results are not available for this reporting period.",NA,NA,"Results are not available for this reporting period.",NA,NA
"2918",8296,"FALLS COMMUNITY HOSPITAL AND CLINIC",450348,"TX","HF",NA,"5 - Results are not available for this reporting period.",0.9694,18.2248,18.7997,NA,"07/01/2014","06/30/2017","322 COLEMAN STREET","MARLIN",76661,"FALLS",2548033561,"Acute Care Hospitals",TRUE,TRUE,4,NA,NA,"Results are not available for this reporting period.","Same as the national average","Same as the national average","Same as the national average","Above the national average",NA,"MARLIN","Point",-96.893901,31.30747,"322 COLEMAN STREET",76661,"TX",NA,"Results are not available for this reporting period.",NA,NA,"Results are not available for this reporting period.",NA,NA
"2919",8298,"FALLS COMMUNITY HOSPITAL AND CLINIC",450348,"TX","PN",141,NA,0.9024,12.6669,14.0363,12,"07/01/2014","06/30/2017","322 COLEMAN STREET","MARLIN",76661,"FALLS",2548033561,"Acute Care Hospitals",TRUE,TRUE,4,NA,NA,"Results are not available for this reporting period.","Same as the national average","Same as the national average","Same as the national average","Above the national average",NA,"MARLIN","Point",-96.893901,31.30747,"322 COLEMAN STREET",76661,"TX",NA,"Results are not available for this reporting period.",NA,NA,"Results are not available for this reporting period.",NA,NA
"2920",8299,"CHI HEALTH NEBRASKA HEART",280128,"NE","AMI",378,NA,0.8571,11.3821,13.2804,34,"07/01/2014","06/30/2017","7500 SOUTH 91ST ST","LINCOLN",68526,"LANCASTER",4023272700,"Acute Care Hospitals",FALSE,NA,5,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Above the national average",NA,NA,NA,"LINCOLN","Point",-96.594607,40.735476,"7500 SOUTH 91ST ST",68526,"NE",NA,NA,NA,NA,"Results are not available for this reporting period.","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period."
"2921",8300,"CHI HEALTH NEBRASKA HEART",280128,"NE","CABG",312,NA,0.8467,10.9589,12.9436,30,"07/01/2014","06/30/2017","7500 SOUTH 91ST ST","LINCOLN",68526,"LANCASTER",4023272700,"Acute Care Hospitals",FALSE,NA,5,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Above the national average",NA,NA,NA,"LINCOLN","Point",-96.594607,40.735476,"7500 SOUTH 91ST ST",68526,"NE",NA,NA,NA,NA,"Results are not available for this reporting period.","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period."
"2922",8302,"CHI HEALTH NEBRASKA HEART",280128,"NE","HF",308,NA,0.8599,18.3216,21.3058,47,"07/01/2014","06/30/2017","7500 SOUTH 91ST ST","LINCOLN",68526,"LANCASTER",4023272700,"Acute Care Hospitals",FALSE,NA,5,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Above the national average",NA,NA,NA,"LINCOLN","Point",-96.594607,40.735476,"7500 SOUTH 91ST ST",68526,"NE",NA,NA,NA,NA,"Results are not available for this reporting period.","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period."
"2923",8307,"CHRISTUS SPOHN HOSPITAL KLEBERG",450163,"TX","COPD",88,NA,1.0211,19.7848,19.3769,19,"07/01/2014","06/30/2017","1311 EAST GENERAL CAVAZOS BLVD","KINGSVILLE",78363,"KLEBERG",3615951661,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","KINGSVILLE","Point",-97.849831,27.491416,"1311 EAST GENERAL CAVAZOS BLVD",78363,"TX",NA,NA,NA,NA,NA,NA,NA
"2924",8308,"CHRISTUS SPOHN HOSPITAL KLEBERG",450163,"TX","HF",193,NA,1.1355,24.6757,21.7321,56,"07/01/2014","06/30/2017","1311 EAST GENERAL CAVAZOS BLVD","KINGSVILLE",78363,"KLEBERG",3615951661,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","KINGSVILLE","Point",-97.849831,27.491416,"1311 EAST GENERAL CAVAZOS BLVD",78363,"TX",NA,NA,NA,NA,NA,NA,NA
"2925",8310,"CHRISTUS SPOHN HOSPITAL KLEBERG",450163,"TX","PN",254,NA,1.084,17.0029,15.6854,48,"07/01/2014","06/30/2017","1311 EAST GENERAL CAVAZOS BLVD","KINGSVILLE",78363,"KLEBERG",3615951661,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","KINGSVILLE","Point",-97.849831,27.491416,"1311 EAST GENERAL CAVAZOS BLVD",78363,"TX",NA,NA,NA,NA,NA,NA,NA
"2926",8317,"PRESENCE ST MARYS HOSPITAL",140155,"IL","AMI",91,NA,1.0173,15.3309,15.0701,15,"07/01/2014","06/30/2017","500 W COURT ST","KANKAKEE",60901,"KANKAKEE",8159372490,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","KANKAKEE","Point",-87.871768,41.121113,"500 W COURT ST",60901,"IL",NA,NA,NA,NA,NA,NA,NA
"2927",8319,"PRESENCE ST MARYS HOSPITAL",140155,"IL","COPD",251,NA,0.8617,17.2146,19.9768,32,"07/01/2014","06/30/2017","500 W COURT ST","KANKAKEE",60901,"KANKAKEE",8159372490,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","KANKAKEE","Point",-87.871768,41.121113,"500 W COURT ST",60901,"IL",NA,NA,NA,NA,NA,NA,NA
"2928",8320,"PRESENCE ST MARYS HOSPITAL",140155,"IL","HF",196,NA,1.0527,23.7848,22.5945,50,"07/01/2014","06/30/2017","500 W COURT ST","KANKAKEE",60901,"KANKAKEE",8159372490,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","KANKAKEE","Point",-87.871768,41.121113,"500 W COURT ST",60901,"IL",NA,NA,NA,NA,NA,NA,NA
"2929",8321,"PRESENCE ST MARYS HOSPITAL",140155,"IL","HIP_KNEE",200,NA,1.0876,4.6269,4.2542,11,"07/01/2014","06/30/2017","500 W COURT ST","KANKAKEE",60901,"KANKAKEE",8159372490,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","KANKAKEE","Point",-87.871768,41.121113,"500 W COURT ST",60901,"IL",NA,NA,NA,NA,NA,NA,NA
"2930",8322,"PRESENCE ST MARYS HOSPITAL",140155,"IL","PN",364,NA,0.9925,17.1579,17.2876,62,"07/01/2014","06/30/2017","500 W COURT ST","KANKAKEE",60901,"KANKAKEE",8159372490,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","KANKAKEE","Point",-87.871768,41.121113,"500 W COURT ST",60901,"IL",NA,NA,NA,NA,NA,NA,NA
"2931",8323,"SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS",260091,"MO","AMI",144,NA,0.979,15.4938,15.8255,21,"07/01/2014","06/30/2017","6420 CLAYTON RD","RICHMOND HEIGHTS",63117,"ST. LOUIS",3147688000,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","RICHMOND HEIGHTS","Point",-90.310138,38.633943,"6420 CLAYTON RD",63117,"MO",NA,NA,NA,NA,NA,NA,NA
"2932",8324,"SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS",260091,"MO","CABG",NA,"5 - Results are not available for this reporting period.",0.9552,12.2161,12.7884,NA,"07/01/2014","06/30/2017","6420 CLAYTON RD","RICHMOND HEIGHTS",63117,"ST. LOUIS",3147688000,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","RICHMOND HEIGHTS","Point",-90.310138,38.633943,"6420 CLAYTON RD",63117,"MO",NA,NA,NA,NA,NA,NA,NA
"2933",8325,"SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS",260091,"MO","COPD",257,NA,1.0061,19.2777,19.1614,50,"07/01/2014","06/30/2017","6420 CLAYTON RD","RICHMOND HEIGHTS",63117,"ST. LOUIS",3147688000,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","RICHMOND HEIGHTS","Point",-90.310138,38.633943,"6420 CLAYTON RD",63117,"MO",NA,NA,NA,NA,NA,NA,NA
"2934",8326,"SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS",260091,"MO","HF",512,NA,1,21.2887,21.288,109,"07/01/2014","06/30/2017","6420 CLAYTON RD","RICHMOND HEIGHTS",63117,"ST. LOUIS",3147688000,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","RICHMOND HEIGHTS","Point",-90.310138,38.633943,"6420 CLAYTON RD",63117,"MO",NA,NA,NA,NA,NA,NA,NA
"2935",8327,"SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS",260091,"MO","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9766,4.3535,4.4579,NA,"07/01/2014","06/30/2017","6420 CLAYTON RD","RICHMOND HEIGHTS",63117,"ST. LOUIS",3147688000,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","RICHMOND HEIGHTS","Point",-90.310138,38.633943,"6420 CLAYTON RD",63117,"MO",NA,NA,NA,NA,NA,NA,NA
